,range2,count2,Frequency2
197,"(11820, 11880]",34,0.5666666666666667
198,"(11880, 11940]",98,1.6333333333333333
199,"(11940, 12000]",22,0.36666666666666664
200,"(12000, 12060]",73,1.2166666666666666
201,"(12060, 12120]",191,3.183333333333333
202,"(12120, 12180]",225,3.75
203,"(12180, 12240]",63,1.05
204,"(12240, 12300]",149,2.4833333333333334
205,"(12300, 12360]",125,2.0833333333333335
206,"(12360, 12420]",108,1.8
207,"(12420, 12480]",37,0.6166666666666667
208,"(12480, 12540]",108,1.8
209,"(12540, 12600]",102,1.7
210,"(12600, 12660]",82,1.3666666666666667
211,"(12660, 12720]",139,2.316666666666667
212,"(12720, 12780]",171,2.85
213,"(12780, 12840]",126,2.1
214,"(12840, 12900]",93,1.55
215,"(12900, 12960]",57,0.95
216,"(12960, 13020]",0,0.0
217,"(13020, 13080]",120,2.0
218,"(13080, 13140]",212,3.533333333333333
219,"(13140, 13200]",74,1.2333333333333334
220,"(13200, 13260]",81,1.35
221,"(13260, 13320]",43,0.7166666666666667
222,"(13320, 13380]",127,2.1166666666666667
223,"(13380, 13440]",105,1.75
224,"(13440, 13500]",1,0.016666666666666666
225,"(13500, 13560]",84,1.4
226,"(13560, 13620]",117,1.95
227,"(13620, 13680]",127,2.1166666666666667
228,"(13680, 13740]",118,1.9666666666666666
229,"(13740, 13800]",101,1.6833333333333333
230,"(13800, 13860]",13,0.21666666666666667
231,"(13860, 13920]",119,1.9833333333333334
232,"(13920, 13980]",110,1.8333333333333333
233,"(13980, 14040]",71,1.1833333333333333
234,"(14040, 14100]",147,2.45
235,"(14100, 14160]",32,0.5333333333333333
236,"(14160, 14220]",106,1.7666666666666666
237,"(14220, 14280]",342,5.7
238,"(14280, 14340]",350,5.833333333333333
239,"(14340, 14400]",313,5.216666666666667
240,"(14400, 14460]",265,4.416666666666667
241,"(14460, 14520]",270,4.5
242,"(14520, 14580]",315,5.25
243,"(14580, 14640]",248,4.133333333333334
244,"(14640, 14700]",150,2.5
245,"(14700, 14760]",190,3.1666666666666665
246,"(14760, 14820]",226,3.7666666666666666
247,"(14820, 14880]",244,4.066666666666666
248,"(14880, 14940]",282,4.7
249,"(14940, 15000]",102,1.7
250,"(15000, 15060]",272,4.533333333333333
251,"(15060, 15120]",226,3.7666666666666666
252,"(15120, 15180]",180,3.0
253,"(15180, 15240]",180,3.0
254,"(15240, 15300]",211,3.5166666666666666
255,"(15300, 15360]",150,2.5
256,"(15360, 15420]",171,2.85
257,"(15420, 15480]",186,3.1
258,"(15480, 15540]",291,4.85
259,"(15540, 15600]",169,2.816666666666667
260,"(15600, 15660]",303,5.05
261,"(15660, 15720]",240,4.0
262,"(15720, 15780]",170,2.8333333333333335
263,"(15780, 15840]",193,3.216666666666667
264,"(15840, 15900]",182,3.033333333333333
265,"(15900, 15960]",239,3.9833333333333334
266,"(15960, 16020]",135,2.25
267,"(16020, 16080]",244,4.066666666666666
268,"(16080, 16140]",205,3.4166666666666665
269,"(16140, 16200]",175,2.9166666666666665
270,"(16200, 16260]",164,2.7333333333333334
271,"(16260, 16320]",227,3.783333333333333
272,"(16320, 16380]",309,5.15
273,"(16380, 16440]",297,4.95
274,"(16440, 16500]",74,1.2333333333333334
275,"(16500, 16560]",179,2.9833333333333334
276,"(16560, 16620]",168,2.8
277,"(16620, 16680]",120,2.0
278,"(16680, 16740]",139,2.316666666666667
279,"(16740, 16800]",157,2.6166666666666667
280,"(16800, 16860]",0,0.0
281,"(16860, 16920]",113,1.8833333333333333
282,"(16920, 16980]",47,0.7833333333333333
283,"(16980, 17040]",126,2.1
284,"(17040, 17100]",54,0.9
285,"(17100, 17160]",62,1.0333333333333334
286,"(17160, 17220]",118,1.9666666666666666
287,"(17220, 17280]",151,2.5166666666666666
288,"(17280, 17340]",156,2.6
289,"(17340, 17400]",202,3.3666666666666667
290,"(17400, 17460]",253,4.216666666666667
291,"(17460, 17520]",159,2.65
292,"(17520, 17580]",204,3.4
293,"(17580, 17640]",212,3.533333333333333
294,"(17640, 17700]",193,3.216666666666667
295,"(17700, 17760]",34,0.5666666666666667
296,"(17760, 17820]",248,4.133333333333334
297,"(17820, 17880]",0,0.0
298,"(17880, 17940]",3,0.05
299,"(17940, 18000]",271,4.516666666666667
300,"(18000, 18060]",126,2.1
301,"(18060, 18120]",133,2.216666666666667
302,"(18120, 18180]",103,1.7166666666666666
303,"(18180, 18240]",171,2.85
304,"(18240, 18300]",133,2.216666666666667
305,"(18300, 18360]",9,0.15
306,"(18360, 18420]",257,4.283333333333333
307,"(18420, 18480]",108,1.8
308,"(18480, 18540]",185,3.0833333333333335
309,"(18540, 18600]",118,1.9666666666666666
310,"(18600, 18660]",127,2.1166666666666667
311,"(18660, 18720]",88,1.4666666666666666
312,"(18720, 18780]",120,2.0
313,"(18780, 18840]",20,0.3333333333333333
314,"(18840, 18900]",186,3.1
315,"(18900, 18960]",83,1.3833333333333333
316,"(18960, 19020]",195,3.25
317,"(19020, 19080]",2168,36.13333333333333
318,"(19080, 19140]",940,15.666666666666666
319,"(19140, 19200]",202,3.3666666666666667
320,"(19200, 19260]",145,2.4166666666666665
321,"(19260, 19320]",117,1.95
322,"(19320, 19380]",211,3.5166666666666666
